Highest NIBRS/UCR Offense Description,GO Report Date,GO Location Zip
Burglary,20-Nov-16,78752
Agg Assault,20-Nov-16,78660
Theft,20-Nov-16,78753
Robbery,20-Nov-16,78741
Agg Assault,20-Nov-16,78744
Theft,20-Nov-16,78759
Burglary,20-Nov-16,78723
Agg Assault,20-Nov-16,78702
Agg Assault,20-Nov-16,78705
Burglary,20-Nov-16,78746
Burglary,20-Nov-16,78757
Burglary,20-Nov-16,78750
Theft,20-Nov-16,78726
Theft,20-Nov-16,78753
Theft,20-Nov-16,78751
Robbery,20-Nov-16,78758
Theft,20-Nov-16,78723
Burglary,20-Nov-16,78741
Theft,20-Nov-16,78753
Burglary,20-Nov-16,78745
Burglary,20-Nov-16,78741
Theft,20-Nov-16,78723
Burglary,20-Nov-16,78758
Rape,20-Nov-16,78758
Theft,20-Nov-16,78749
Theft,20-Nov-16,78746
Theft,20-Nov-16,78729
Theft,20-Nov-16,78749
Theft,20-Nov-16,78741
Theft,20-Nov-16,78746
Auto Theft,20-Nov-16,78752
Theft,20-Nov-16,78723
Theft,20-Nov-16,78613
Robbery,20-Nov-16,78757
Theft,20-Nov-16,78744
Theft,20-Nov-16,78748
Agg Assault,20-Nov-16,78702
Theft,20-Nov-16,78753
Theft,20-Nov-16,78724
Theft,20-Nov-16,78704
Theft,20-Nov-16,78751
Agg Assault,20-Nov-16,78722
Theft,20-Nov-16,78741
Theft,20-Nov-16,78752
Theft,20-Nov-16,78753
Theft,20-Nov-16,78745
Theft,20-Nov-16,78759
Theft,20-Nov-16,78741
Theft,20-Nov-16,78744
Theft,20-Nov-16,78701
Theft,20-Nov-16,78751
Theft,20-Nov-16,78753
Theft,20-Nov-16,78745
Theft,20-Nov-16,78703
Theft,20-Nov-16,78741
Theft,20-Nov-16,78754
Theft,20-Nov-16,78741
Theft,20-Nov-16,78741
Theft,20-Nov-16,78752
Theft,20-Nov-16,78744
Theft,20-Nov-16,78731
Theft,20-Nov-16,78736
Theft,20-Nov-16,78704
Robbery,20-Nov-16,
Theft,20-Nov-16,78750
Agg Assault,21-Nov-16,78758
Burglary,21-Nov-16,78723
Robbery,21-Nov-16,78717
Robbery,21-Nov-16,78757
Burglary,21-Nov-16,78705
Rape,21-Nov-16,78704
Burglary,21-Nov-16,78745
Auto Theft,21-Nov-16,78721
Burglary,21-Nov-16,78727
Burglary,21-Nov-16,78746
Burglary,21-Nov-16,78759
Burglary,21-Nov-16,78746
Auto Theft,21-Nov-16,78741
Theft,21-Nov-16,78753
Burglary,21-Nov-16,78704
Burglary,21-Nov-16,78753
Burglary,21-Nov-16,78759
Burglary,21-Nov-16,78753
Theft,21-Nov-16,78744
Agg Assault,21-Nov-16,78721
Burglary,21-Nov-16,78746
Agg Assault,21-Nov-16,78702
Burglary,21-Nov-16,78746
Burglary,21-Nov-16,78723
Theft,21-Nov-16,78744
Theft,21-Nov-16,78741
Auto Theft,21-Nov-16,78719
Theft,21-Nov-16,78704
Burglary,21-Nov-16,78746
Robbery,21-Nov-16,78753
Theft,21-Nov-16,78758
Auto Theft,21-Nov-16,78758
Auto Theft,21-Nov-16,78752
Theft,21-Nov-16,78704
Auto Theft,21-Nov-16,78748
Theft,21-Nov-16,78758
Theft,21-Nov-16,78759
Theft,21-Nov-16,78721
Auto Theft,21-Nov-16,78741
Theft,21-Nov-16,78753
Theft,21-Nov-16,78741
Auto Theft,21-Nov-16,78745
Theft,21-Nov-16,78748
Theft,21-Nov-16,78660
Burglary,21-Nov-16,78758
Theft,21-Nov-16,78703
Theft,21-Nov-16,78748
Rape,21-Nov-16,78757
Rape,21-Nov-16,78754
Burglary,21-Nov-16,78726
Agg Assault,21-Nov-16,78729
Theft,21-Nov-16,78746
Burglary,21-Nov-16,78741
Agg Assault,21-Nov-16,78744
Theft,21-Nov-16,78701
Theft,21-Nov-16,78701
Theft,21-Nov-16,78745
Theft,21-Nov-16,78748
Theft,21-Nov-16,78705
Theft,21-Nov-16,78741
Theft,21-Nov-16,78757
Theft,21-Nov-16,78748
Theft,21-Nov-16,78723
Theft,21-Nov-16,78617
Theft,21-Nov-16,78705
Theft,21-Nov-16,78701
Theft,21-Nov-16,78723
Theft,21-Nov-16,78748
Theft,21-Nov-16,78702
Theft,21-Nov-16,78717
Theft,21-Nov-16,78745
Theft,21-Nov-16,78701
Theft,21-Nov-16,78701
Theft,21-Nov-16,78702
Theft,21-Nov-16,78748
Theft,21-Nov-16,78704
Theft,21-Nov-16,78759
Theft,21-Nov-16,78701
Theft,21-Nov-16,78705
Theft,21-Nov-16,78701
Theft,21-Nov-16,78705
Theft,21-Nov-16,78744
Theft,21-Nov-16,78729
Theft,21-Nov-16,78745
Theft,21-Nov-16,78701
Theft,21-Nov-16,78660
Theft,21-Nov-16,78704
Theft,21-Nov-16,78702
Theft,21-Nov-16,78749
Theft,21-Nov-16,78745
Theft,21-Nov-16,78723
Theft,21-Nov-16,78741
Theft,21-Nov-16,78758
Theft,21-Nov-16,78705
Theft,21-Nov-16,78758
Theft,21-Nov-16,78741
Theft,21-Nov-16,78758
Theft,21-Nov-16,78745
Theft,21-Nov-16,78704
Theft,21-Nov-16,78746
Theft,21-Nov-16,78741
Theft,21-Nov-16,78753
Theft,21-Nov-16,78748
Theft,21-Nov-16,78701
Theft,21-Nov-16,78759
Theft,21-Nov-16,78753
Theft,21-Nov-16,78741
Theft,21-Nov-16,78704
Theft,21-Nov-16,78748
Theft,21-Nov-16,78729
Theft,21-Nov-16,78751
Theft,21-Nov-16,78723
Theft,21-Nov-16,78704
Theft,21-Nov-16,78753
Theft,21-Nov-16,78702
Theft,21-Nov-16,78745
Theft,21-Nov-16,78750
Theft,21-Nov-16,78725
Theft,21-Nov-16,78705
Theft,21-Nov-16,78751
Theft,21-Nov-16,78705
Theft,21-Nov-16,78746
Theft,21-Nov-16,78735
Theft,21-Nov-16,78701
Theft,21-Nov-16,78702
Robbery,22-Nov-16,78723
Burglary,22-Nov-16,78748
Burglary,22-Nov-16,78758
Theft,22-Nov-16,78745
Burglary,22-Nov-16,78723
Burglary,22-Nov-16,78757
Burglary,22-Nov-16,78758
Agg Assault,22-Nov-16,78702
Burglary,22-Nov-16,78744
Burglary,22-Nov-16,78703
Rape,22-Nov-16,78744
Burglary,22-Nov-16,78749
Auto Theft,22-Nov-16,78704
Theft,22-Nov-16,78745
Auto Theft,22-Nov-16,78726
Agg Assault,22-Nov-16,78741
Burglary,22-Nov-16,78704
Burglary,22-Nov-16,78704
Burglary,22-Nov-16,78704
Burglary,22-Nov-16,78748
Burglary,22-Nov-16,78723
Burglary,22-Nov-16,78741
Auto Theft,22-Nov-16,78752
Theft,22-Nov-16,78758
Theft,22-Nov-16,78741
Agg Assault,22-Nov-16,78749
Theft,22-Nov-16,78701
Theft,22-Nov-16,78753
Theft,22-Nov-16,78721
Theft,22-Nov-16,78703
Burglary,22-Nov-16,78741
Theft,22-Nov-16,78757
Theft,22-Nov-16,78704
Theft,22-Nov-16,78753
Burglary,22-Nov-16,78741
Theft,22-Nov-16,78745
Theft,22-Nov-16,78613
Theft,22-Nov-16,78741
Rape,22-Nov-16,
Theft,22-Nov-16,78704
Theft,22-Nov-16,78758
Theft,22-Nov-16,78723
Agg Assault,22-Nov-16,78702
Burglary,22-Nov-16,78748
Burglary,22-Nov-16,78758
Robbery,22-Nov-16,78758
Theft,22-Nov-16,78745
Theft,22-Nov-16,78726
Theft,22-Nov-16,78701
Theft,22-Nov-16,78704
Theft,22-Nov-16,78753
Rape,22-Nov-16,
Theft,22-Nov-16,78727
Theft,22-Nov-16,78758
Theft,22-Nov-16,78704
Theft,22-Nov-16,78741
Theft,22-Nov-16,78723
Theft,22-Nov-16,78702
Theft,22-Nov-16,78726
Theft,22-Nov-16,78745
Theft,22-Nov-16,78745
Theft,22-Nov-16,78757
Theft,22-Nov-16,78744
Theft,22-Nov-16,78704
Theft,22-Nov-16,78724
Theft,22-Nov-16,78702
Theft,22-Nov-16,78704
Theft,22-Nov-16,78757
Theft,22-Nov-16,78741
Theft,22-Nov-16,78704
Theft,22-Nov-16,78757
Theft,22-Nov-16,78759
Theft,22-Nov-16,78741
Theft,22-Nov-16,78731
Theft,22-Nov-16,78752
Theft,22-Nov-16,78701
Theft,22-Nov-16,78759
Theft,22-Nov-16,78753
Theft,22-Nov-16,78757
Theft,22-Nov-16,78754
Theft,22-Nov-16,78752
Theft,22-Nov-16,78741
Theft,22-Nov-16,78752
Theft,22-Nov-16,78731
Theft,22-Nov-16,78702
Theft,22-Nov-16,78753
Theft,22-Nov-16,78753
Theft,22-Nov-16,78704
Theft,22-Nov-16,78726
Theft,22-Nov-16,78758
Theft,22-Nov-16,78744
Theft,22-Nov-16,78741
Theft,22-Nov-16,78750
Theft,22-Nov-16,78753
Theft,22-Nov-16,78741
Theft,22-Nov-16,78701
Theft,22-Nov-16,78745
Theft,22-Nov-16,78745
Theft,22-Nov-16,78701
Theft,22-Nov-16,78704
Theft,22-Nov-16,78745
Theft,22-Nov-16,78745
Theft,22-Nov-16,78745
Theft,22-Nov-16,78701
Theft,23-Nov-16,78754
Theft,23-Nov-16,78704
Agg Assault,23-Nov-16,78704
Burglary,23-Nov-16,78745
Agg Assault,23-Nov-16,78704
Burglary,23-Nov-16,78747
Theft,23-Nov-16,78744
Agg Assault,23-Nov-16,78753
Auto Theft,23-Nov-16,78704
Theft,23-Nov-16,78757
Theft,23-Nov-16,78753
Agg Assault,23-Nov-16,78702
Theft,23-Nov-16,78704
Theft,23-Nov-16,78702
Auto Theft,23-Nov-16,78747
Theft,23-Nov-16,78702
Burglary,23-Nov-16,78752
Theft,23-Nov-16,78704
Agg Assault,23-Nov-16,78744
Theft,23-Nov-16,78704
Theft,23-Nov-16,78703
Theft,23-Nov-16,78751
Theft,23-Nov-16,78744
Theft,23-Nov-16,78759
Burglary,23-Nov-16,78703
Burglary,23-Nov-16,78741
Theft,23-Nov-16,78613
Theft,23-Nov-16,78752
Burglary,23-Nov-16,78704
Theft,23-Nov-16,78746
Theft,23-Nov-16,78723
Agg Assault,23-Nov-16,78741
Theft,23-Nov-16,78751
Theft,23-Nov-16,78753
Theft,23-Nov-16,78753
Theft,23-Nov-16,78701
Theft,23-Nov-16,78704
Theft,23-Nov-16,78723
Burglary,23-Nov-16,78741
Robbery,23-Nov-16,78745
Burglary,23-Nov-16,78741
Theft,23-Nov-16,78753
Agg Assault,23-Nov-16,78702
Robbery,23-Nov-16,78741
Burglary,23-Nov-16,78741
Theft,23-Nov-16,78704
Theft,23-Nov-16,78703
Agg Assault,23-Nov-16,78723
Burglary,23-Nov-16,78753
Rape,23-Nov-16,78748
Theft,23-Nov-16,78617
Agg Assault,23-Nov-16,78724
Rape,23-Nov-16,78758
Theft,23-Nov-16,78753
Theft,23-Nov-16,78727
Theft,23-Nov-16,78724
Theft,23-Nov-16,78753
Theft,23-Nov-16,78741
Rape,23-Nov-16,78721
Theft,23-Nov-16,78753
Theft,23-Nov-16,78753
Theft,23-Nov-16,78726
Theft,23-Nov-16,78757
Theft,23-Nov-16,78744
Theft,23-Nov-16,78744
Theft,23-Nov-16,78758
Theft,23-Nov-16,78753
Theft,23-Nov-16,78758
Theft,23-Nov-16,78741
Theft,23-Nov-16,78721
Theft,23-Nov-16,78758
Theft,23-Nov-16,78745
Theft,23-Nov-16,78748
Theft,23-Nov-16,78751
Theft,23-Nov-16,78746
Theft,23-Nov-16,78723
Theft,23-Nov-16,78749
Theft,23-Nov-16,78702
Burglary,23-Nov-16,78704
Theft,23-Nov-16,78701
Theft,23-Nov-16,78703
Theft,23-Nov-16,78746
Theft,23-Nov-16,78754
Theft,23-Nov-16,78750
Theft,23-Nov-16,78757
Theft,23-Nov-16,78723
Theft,23-Nov-16,78741
Theft,23-Nov-16,78758
Theft,23-Nov-16,78703
Theft,23-Nov-16,78745
Theft,23-Nov-16,78748
Theft,23-Nov-16,78748
Theft,23-Nov-16,78701
Theft,23-Nov-16,78731
Theft,23-Nov-16,
Theft,23-Nov-16,78726
Theft,23-Nov-16,78723
Burglary,24-Nov-16,78730
Auto Theft,24-Nov-16,78759
Burglary,24-Nov-16,78741
Auto Theft,24-Nov-16,78705
Burglary,24-Nov-16,78704
Burglary,24-Nov-16,78746
Burglary,24-Nov-16,78745
Burglary,24-Nov-16,78756
Auto Theft,24-Nov-16,78746
Burglary,24-Nov-16,78754
Rape,24-Nov-16,78753
Burglary,24-Nov-16,78723
Theft,24-Nov-16,78759
Theft,24-Nov-16,78705
Theft,24-Nov-16,
Auto Theft,24-Nov-16,78758
Theft,24-Nov-16,78741
Burglary,24-Nov-16,78748
Burglary,24-Nov-16,78741
Agg Assault,24-Nov-16,78753
Burglary,24-Nov-16,78723
Agg Assault,24-Nov-16,78758
Theft,24-Nov-16,78752
Theft,24-Nov-16,78731
Burglary,24-Nov-16,78753
Theft,24-Nov-16,78613
Theft,24-Nov-16,78746
Theft,24-Nov-16,78748
Robbery,24-Nov-16,78701
Burglary,24-Nov-16,78723
Agg Assault,24-Nov-16,78753
Theft,24-Nov-16,78748
Theft,24-Nov-16,78753
Theft,24-Nov-16,78757
Auto Theft,24-Nov-16,78701
Auto Theft,24-Nov-16,78745
Theft,24-Nov-16,78717
Robbery,24-Nov-16,78757
Burglary,24-Nov-16,78724
Theft,24-Nov-16,78746
Theft,24-Nov-16,78723
Auto Theft,24-Nov-16,78752
Theft,24-Nov-16,78744
Theft,24-Nov-16,78745
Theft,24-Nov-16,78745
Theft,24-Nov-16,78704
Theft,24-Nov-16,78745
Theft,24-Nov-16,78749
Theft,24-Nov-16,78745
Theft,24-Nov-16,78723
Theft,24-Nov-16,78750
Theft,24-Nov-16,78704
Theft,24-Nov-16,78723
Theft,24-Nov-16,78753
Theft,24-Nov-16,78745
Theft,24-Nov-16,78748
Theft,24-Nov-16,78754
Theft,24-Nov-16,78617
Theft,24-Nov-16,78704
Theft,24-Nov-16,78746
Theft,24-Nov-16,78704
Theft,24-Nov-16,78753
Theft,24-Nov-16,78741
Theft,24-Nov-16,78702
Rape,25-Nov-16,78741
Theft,25-Nov-16,78702
Theft,25-Nov-16,78745
Auto Theft,25-Nov-16,78660
Burglary,25-Nov-16,78705
Agg Assault,25-Nov-16,78758
Burglary,25-Nov-16,78758
Robbery,25-Nov-16,78701
Agg Assault,25-Nov-16,78724
Theft,25-Nov-16,78746
Burglary,25-Nov-16,78759
Burglary,25-Nov-16,78756
Theft,25-Nov-16,78729
Theft,25-Nov-16,78745
Burglary,25-Nov-16,78741
Robbery,25-Nov-16,78752
Theft,25-Nov-16,78752
Theft,25-Nov-16,78704
Burglary,25-Nov-16,78756
Theft,25-Nov-16,78746
Theft,25-Nov-16,78704
Theft,25-Nov-16,78717
Burglary,25-Nov-16,78758
Theft,25-Nov-16,78613
Burglary,25-Nov-16,78748
Agg Assault,25-Nov-16,78744
Theft,25-Nov-16,78704
Theft,25-Nov-16,78758
Burglary,25-Nov-16,78745
Theft,25-Nov-16,78613
Theft,25-Nov-16,78750
Theft,25-Nov-16,78741
Rape,25-Nov-16,78759
Burglary,25-Nov-16,78723
Theft,25-Nov-16,78749
Rape,25-Nov-16,78701
Theft,25-Nov-16,78723
Rape,25-Nov-16,78617
Theft,25-Nov-16,78702
Theft,25-Nov-16,78758
Theft,25-Nov-16,78758
Theft,25-Nov-16,78731
Theft,25-Nov-16,78701
Theft,25-Nov-16,78735
Theft,25-Nov-16,78735
Theft,25-Nov-16,78705
Theft,25-Nov-16,78749
Theft,25-Nov-16,78758
Theft,25-Nov-16,78723
Theft,25-Nov-16,78748
Theft,25-Nov-16,78749
Theft,25-Nov-16,78749
Theft,25-Nov-16,78753
Theft,25-Nov-16,78758
Theft,25-Nov-16,78741
Theft,25-Nov-16,78752
Theft,25-Nov-16,78705
Theft,25-Nov-16,78757
Theft,25-Nov-16,78741
Theft,25-Nov-16,78751
Theft,25-Nov-16,78729
Theft,25-Nov-16,78753
Theft,25-Nov-16,78741
Theft,25-Nov-16,78756
Theft,25-Nov-16,78759
Theft,25-Nov-16,78747
Theft,25-Nov-16,78701
Theft,25-Nov-16,78758
Theft,25-Nov-16,78751
Theft,25-Nov-16,78613
Theft,25-Nov-16,78735
Theft,25-Nov-16,78702
Theft,25-Nov-16,78745
Theft,26-Nov-16,78745
Burglary,26-Nov-16,78741
Agg Assault,26-Nov-16,78744
Robbery,26-Nov-16,78752
Robbery,26-Nov-16,78752
Theft,26-Nov-16,78701
Agg Assault,26-Nov-16,78741
Burglary,26-Nov-16,78702
Auto Theft,26-Nov-16,78758
Burglary,26-Nov-16,78747
Agg Assault,26-Nov-16,78748
Theft,26-Nov-16,78660
Agg Assault,26-Nov-16,78752
Burglary,26-Nov-16,78745
Theft,26-Nov-16,78753
Auto Theft,26-Nov-16,78758
Burglary,26-Nov-16,78721
Auto Theft,26-Nov-16,78758
Auto Theft,26-Nov-16,78758
Theft,26-Nov-16,78702
Auto Theft,26-Nov-16,78753
Theft,26-Nov-16,78753
Theft,26-Nov-16,78753
Burglary,26-Nov-16,78705
Burglary,26-Nov-16,78751
Burglary,26-Nov-16,78741
Theft,26-Nov-16,78748
Burglary,26-Nov-16,78741
Robbery,26-Nov-16,78753
Burglary,26-Nov-16,78704
Theft,26-Nov-16,78753
Theft,26-Nov-16,78723
Robbery,26-Nov-16,78730
Theft,26-Nov-16,78723
Auto Theft,26-Nov-16,78744
Theft,26-Nov-16,78751
Burglary,26-Nov-16,78753
Burglary,26-Nov-16,78741
Auto Theft,26-Nov-16,78748
Theft,26-Nov-16,78752
Theft,26-Nov-16,78746
Theft,26-Nov-16,78704
Theft,26-Nov-16,78741
Theft,26-Nov-16,78741
Auto Theft,26-Nov-16,78701
Burglary,26-Nov-16,78723
Theft,26-Nov-16,78751
Agg Assault,26-Nov-16,78703
Theft,26-Nov-16,78724
Theft,26-Nov-16,78731
Theft,26-Nov-16,78704
Burglary,26-Nov-16,78745
Agg Assault,26-Nov-16,78757
Theft,26-Nov-16,78701
Theft,26-Nov-16,78744
Theft,26-Nov-16,78744
Theft,26-Nov-16,78752
Theft,26-Nov-16,78753
Theft,26-Nov-16,78745
Theft,26-Nov-16,78749
Theft,26-Nov-16,78753
Theft,26-Nov-16,78753
Theft,26-Nov-16,78701
Theft,26-Nov-16,78745
Theft,26-Nov-16,78749
Theft,26-Nov-16,78753
Theft,26-Nov-16,78753
Theft,26-Nov-16,78746
Theft,26-Nov-16,78745
Theft,26-Nov-16,78730
Theft,26-Nov-16,78757
Theft,26-Nov-16,78749
Theft,26-Nov-16,78701
Theft,26-Nov-16,78756
Theft,26-Nov-16,78746
Theft,26-Nov-16,78753
Theft,26-Nov-16,78741
Theft,26-Nov-16,78701
Theft,26-Nov-16,78746
Theft,26-Nov-16,78741
Theft,26-Nov-16,78758
Theft,26-Nov-16,78746
Theft,26-Nov-16,78752
Theft,26-Nov-16,78753
Theft,26-Nov-16,78746
Theft,26-Nov-16,78753
Theft,26-Nov-16,78745
Theft,26-Nov-16,78753
Theft,26-Nov-16,78726
Theft,26-Nov-16,78705
Theft,26-Nov-16,78704
Theft,26-Nov-16,78746
Theft,26-Nov-16,78701
Theft,26-Nov-16,78744
Theft,26-Nov-16,78752
Theft,26-Nov-16,78759
Theft,26-Nov-16,78753
Theft,26-Nov-16,78704
Theft,26-Nov-16,78759
Theft,26-Nov-16,78745
Theft,27-Nov-16,78723
Agg Assault,27-Nov-16,78741
Theft,27-Nov-16,78701
Agg Assault,27-Nov-16,78757
Agg Assault,27-Nov-16,78702
Burglary,27-Nov-16,78741
Theft,27-Nov-16,78736
Theft,27-Nov-16,78701
Burglary,27-Nov-16,78723
Theft,27-Nov-16,78741
Theft,27-Nov-16,78736
Theft,27-Nov-16,78741
Agg Assault,27-Nov-16,78749
Theft,27-Nov-16,78736
Auto Theft,27-Nov-16,78724
Theft,27-Nov-16,78744
Burglary,27-Nov-16,78702
Theft,27-Nov-16,78749
Agg Assault,27-Nov-16,78754
Burglary,27-Nov-16,78741
Burglary,27-Nov-16,78757
Theft,27-Nov-16,78750
Auto Theft,27-Nov-16,78753
Burglary,27-Nov-16,78724
Theft,27-Nov-16,78741
Theft,27-Nov-16,78744
Theft,27-Nov-16,78746
Theft,27-Nov-16,78753
Theft,27-Nov-16,78741
Burglary,27-Nov-16,78735
Theft,27-Nov-16,78746
Theft,27-Nov-16,78746
Theft,27-Nov-16,78741
Burglary,27-Nov-16,78741
Burglary,27-Nov-16,78753
Theft,27-Nov-16,78704
Theft,27-Nov-16,78759
Robbery,27-Nov-16,78741
Theft,27-Nov-16,78746
Burglary,27-Nov-16,78723
Burglary,27-Nov-16,78741
Theft,27-Nov-16,78749
Agg Assault,27-Nov-16,78757
Theft,27-Nov-16,78745
Theft,27-Nov-16,78702
Theft,27-Nov-16,78753
Burglary,27-Nov-16,78745
Rape,27-Nov-16,78752
Theft,27-Nov-16,78758
Burglary,27-Nov-16,78750
Robbery,27-Nov-16,78723
Theft,27-Nov-16,78704
Burglary,27-Nov-16,78701
Agg Assault,27-Nov-16,78722
Burglary,27-Nov-16,78752
Auto Theft,27-Nov-16,78744
Robbery,27-Nov-16,78753
Theft,27-Nov-16,78660
Burglary,27-Nov-16,78723
Auto Theft,27-Nov-16,78741
Robbery,27-Nov-16,78617
Theft,27-Nov-16,78724
Theft,27-Nov-16,78744
Theft,27-Nov-16,78702
Theft,27-Nov-16,78741
Theft,27-Nov-16,78617
Theft,27-Nov-16,78749
Theft,27-Nov-16,78701
Theft,27-Nov-16,78751
Theft,27-Nov-16,78745
Theft,27-Nov-16,78757
Theft,27-Nov-16,78753
Theft,27-Nov-16,78704
Theft,27-Nov-16,78741
Theft,27-Nov-16,78736
Theft,27-Nov-16,78752
Theft,27-Nov-16,78745
Theft,27-Nov-16,78752
Theft,27-Nov-16,78751
Theft,27-Nov-16,78758
Theft,27-Nov-16,78746
Theft,27-Nov-16,78731
Theft,27-Nov-16,78745
Theft,27-Nov-16,78701
Theft,27-Nov-16,78757
Theft,27-Nov-16,78723
Theft,27-Nov-16,78753
Theft,27-Nov-16,78748
Theft,27-Nov-16,78752
Theft,27-Nov-16,78701
Theft,27-Nov-16,78751
Theft,27-Nov-16,78758
Theft,27-Nov-16,78758
Theft,27-Nov-16,78741
Theft,27-Nov-16,78741
Theft,27-Nov-16,78723
Theft,27-Nov-16,78749
Theft,27-Nov-16,78704
Theft,27-Nov-16,78741
Theft,27-Nov-16,78748
Theft,27-Nov-16,78758
Theft,27-Nov-16,78751
Theft,27-Nov-16,78751
Theft,27-Nov-16,78703
Theft,27-Nov-16,78751
Theft,28-Nov-16,78704
Agg Assault,28-Nov-16,78753
Burglary,28-Nov-16,78758
Theft,28-Nov-16,78741
Burglary,28-Nov-16,78723
Robbery,28-Nov-16,78702
Agg Assault,28-Nov-16,78701
Burglary,28-Nov-16,78744
Theft,28-Nov-16,78746
Burglary,28-Nov-16,78745
Theft,28-Nov-16,78731
Burglary,28-Nov-16,78757
Burglary,28-Nov-16,78724
Burglary,28-Nov-16,78741
Burglary,28-Nov-16,78757
Burglary,28-Nov-16,78745
Burglary,28-Nov-16,78741
Theft,28-Nov-16,78759
Auto Theft,28-Nov-16,78744
Agg Assault,28-Nov-16,78752
Burglary,28-Nov-16,78735
Theft,28-Nov-16,78704
Theft,28-Nov-16,78753
Theft,28-Nov-16,78729
Burglary,28-Nov-16,78759
Theft,28-Nov-16,78701
Auto Theft,28-Nov-16,78745
Burglary,28-Nov-16,78704
Theft,28-Nov-16,78702
Theft,28-Nov-16,78741
Theft,28-Nov-16,78758
Burglary,28-Nov-16,78745
Theft,28-Nov-16,78741
Burglary,28-Nov-16,78731
Burglary,28-Nov-16,78741
Auto Theft,28-Nov-16,78704
Theft,28-Nov-16,78741
Burglary,28-Nov-16,78757
Theft,28-Nov-16,78723
Auto Theft,28-Nov-16,78758
Theft,28-Nov-16,78703
Agg Assault,28-Nov-16,78753
Auto Theft,28-Nov-16,78704
Auto Theft,28-Nov-16,78704
Theft,28-Nov-16,78741
Burglary,28-Nov-16,78747
Agg Assault,28-Nov-16,78702
Theft,28-Nov-16,78758
Theft,28-Nov-16,78704
Burglary,28-Nov-16,78753
Robbery,28-Nov-16,78753
Theft,28-Nov-16,78741
Theft,28-Nov-16,78741
Rape,28-Nov-16,78758
Theft,28-Nov-16,78701
Theft,28-Nov-16,78751
Robbery,28-Nov-16,78758
Auto Theft,28-Nov-16,78705
Auto Theft,28-Nov-16,78753
Auto Theft,28-Nov-16,78752
Theft,28-Nov-16,78751
Theft,28-Nov-16,78745
Burglary,28-Nov-16,78753
Theft,28-Nov-16,78741
Theft,28-Nov-16,78753
Theft,28-Nov-16,78744
Burglary,28-Nov-16,78748
Theft,28-Nov-16,78753
Theft,28-Nov-16,78744
Theft,28-Nov-16,78745
Theft,28-Nov-16,78701
Theft,28-Nov-16,78723
Theft,28-Nov-16,78744
Theft,28-Nov-16,78702
Theft,28-Nov-16,78752
Theft,28-Nov-16,78745
Theft,28-Nov-16,78746
Theft,28-Nov-16,78748
Theft,28-Nov-16,78744
Theft,28-Nov-16,78759
Theft,28-Nov-16,78723
Theft,28-Nov-16,78750
Theft,28-Nov-16,78750
Theft,28-Nov-16,78757
Theft,28-Nov-16,78653
Theft,28-Nov-16,78723
Theft,28-Nov-16,78750
Theft,28-Nov-16,78744
Theft,28-Nov-16,78750
Theft,28-Nov-16,78701
Theft,28-Nov-16,78704
Theft,28-Nov-16,78750
Theft,28-Nov-16,78729
Theft,28-Nov-16,78744
Theft,28-Nov-16,78724
Theft,28-Nov-16,78745
Theft,28-Nov-16,78736
Theft,28-Nov-16,78758
Theft,28-Nov-16,78741
Theft,28-Nov-16,78744
Theft,28-Nov-16,78753
Theft,28-Nov-16,78744
Theft,28-Nov-16,78723
Theft,28-Nov-16,78744
Theft,28-Nov-16,78746
Theft,28-Nov-16,78731
Theft,28-Nov-16,78701
Theft,28-Nov-16,78724
Theft,28-Nov-16,78703
Theft,28-Nov-16,78705
Theft,28-Nov-16,78753
Theft,28-Nov-16,78750
Theft,28-Nov-16,78660
Theft,28-Nov-16,78745
Theft,28-Nov-16,78753
Theft,28-Nov-16,78701
Theft,28-Nov-16,78701
Theft,28-Nov-16,78748
Theft,28-Nov-16,78746
Theft,28-Nov-16,78717
Theft,28-Nov-16,78744
Theft,28-Nov-16,78759
Theft,28-Nov-16,78753
Theft,28-Nov-16,78752
Theft,28-Nov-16,78702
Theft,28-Nov-16,78759
Theft,28-Nov-16,78758
Theft,28-Nov-16,78753
Theft,28-Nov-16,78751
Theft,28-Nov-16,78735
Theft,28-Nov-16,78758
Theft,28-Nov-16,78752
Theft,28-Nov-16,78749
Theft,28-Nov-16,78701
Theft,28-Nov-16,78735
Theft,28-Nov-16,78735
Theft,28-Nov-16,78758
Theft,28-Nov-16,78741
Theft,28-Nov-16,78758
Theft,28-Nov-16,78753
Theft,28-Nov-16,78701
Theft,28-Nov-16,78741
Theft,28-Nov-16,78723
Theft,28-Nov-16,78756
Theft,28-Nov-16,78705
Theft,28-Nov-16,78705
Theft,28-Nov-16,78741
Theft,28-Nov-16,78701
Theft,28-Nov-16,78705
Theft,28-Nov-16,78750
Agg Assault,29-Nov-16,78748
Rape,29-Nov-16,78702
Burglary,29-Nov-16,78759
Burglary,29-Nov-16,78758
Burglary,29-Nov-16,78747
Robbery,29-Nov-16,78753
Theft,29-Nov-16,78745
Burglary,29-Nov-16,78748
Burglary,29-Nov-16,78748
Burglary,29-Nov-16,78748
Auto Theft,29-Nov-16,78747
Agg Assault,29-Nov-16,78701
Theft,29-Nov-16,78759
Burglary,29-Nov-16,78748
Theft,29-Nov-16,78723
Burglary,29-Nov-16,78704
Theft,29-Nov-16,78745
Burglary,29-Nov-16,78742
